,name,address,latlon
810,용문사성보유물관,경상북도 예천군 용문면 용문사길 285-30,"(36.7315056156408, 128.370525082579)"
811,여주박물관,경기도 여주시 신륵사길 6-12,"(37.2996531341649, 127.65337906906)"
812,고남패총박물관,충청남도 태안군 고남면 안면대로 4270-6,"(36.4203273515545, 126.410006354518)"
813,잉카마야박물관,경상북도 문경시 가은읍 전곡길 13-10,"(36.6118531955391, 128.025018797771)"
814,직지성보박물관,경상북도 김천시 대항면 직지사길 95,"(36.1165236181022, 128.005156107226)"
815,포스코역사박물관,경상북도 포항시 남구 동해안로 6213번길 14,"(35.9970807152635, 129.386994679499)"
816,포항바다화석박물관,경상북도 포항시 남구 호미곶면 해맞이로 136,"(36.0760830849161, 129.566531855468)"
817,여초서예관,강원도 인제군 북면 만해로 154,"(38.1889155149469, 128.319787909177)"
818,연기향토박물관,세종특별자치시 연서면 양대길 34-4,"(36.5956219444717, 127.207828324604)"
819,경주대학교박물관,경상북도 경주시 태종로 188,"(35.8292658457446, 129.163239444101)"
820,대구가톨릭대학교역사박물관,경상북도 경산시 하양읍 하양로 13-13,"(35.9091304681441, 128.807584697953)"
821,대구대학교중앙박물관,경상북도 경산시 진량읍 대구대로 201,"(35.904538973767, 128.842813264293)"
822,대구한의대학교박물관,경상북도 경산시 한의대로 1,"(35.7940191335145, 128.777349373373)"
823,고산윤선도유물전시관,전라남도 해남군 해남읍 녹우당길 130,"(34.5497209910962, 126.62083511604)"
824,연세대학교 원주박물관,강원도 원주시 흥업면 연세대길 1 (청송관 117호),"(37.2748178663996, 127.904328263667)"
825,영남대학교박물관,경상북도 경산시 대학로 280,"(35.8304916312343, 128.75218013148)"
826,위덕대학교박물관,경상북도 경주시 강동면 동해대로 261,"(36.016111123839, 129.28259064119)"
827,국립김해박물관,경상남도 김해시 가야의길 190,"(35.2435300856988, 128.872584834886)"
828,영동군 난계국악박물관,충청북도 영동군 심천면 국악로 9,"(36.2101941391739, 127.704950433274)"
829,영산미술관,전라남도 영암군 삼호읍 녹색로1126-171,"(34.7395931653475, 126.488688313348)"
830,경상남도 산림박물관,경상남도 진주시 이반성면 수목원로 386,"(35.1571982460115, 128.295736047431)"
831,영암군립하정웅미술관,전라남도 영암군 군서면 구림로 96,"(34.760650202808, 126.6217679588)"
832,고성수석전시관,경상남도 고성군 회화면 당항만로 1116,"(35.0532256277492, 128.392026078668)"
833,고성자연사박물관,경상남도 고성군 회화면 당항만로 1116,"(35.0532256277492, 128.392026078668)"
834,안산향토사박물관,경기도 안산시 상록구 석호로 144,"(37.2993256853712, 126.847631726672)"
835,김해목재문화체험장,경상남도 김해시 관동로 27번길 5-49,"(35.1800600556175, 128.808133307508)"
836,영암도기박물관,전라남도 영암군 군서면 서호정길 5,"(34.7605163430421, 126.619280421577)"
837,김해 화포천습지 생태학습관,경상남도 김해시 한림면 한림로 183-300,"(35.3109722342111, 128.788780390159)"
838,남명기념관,경상남도 산청군 시천면 남명로 311,"(35.2742952753752, 127.849896150054)"
839,영월곤충박물관,강원도 영월군 영월읍 동강로 716,"(37.2282199587401, 128.505369640866)"
840,목면시배유지,경상남도 산청군 단성면 목화로 887,"(35.2906129116048, 127.95805625561)"
841,영월동굴생태관,강원도 영월군 김삿갓면 영월동로 1121-15,"(37.1303533947522, 128.536743603671)"
842,봉황동 유적 패총단면 전시관,경상남도 김해시 가락로 63번길 26,"(35.2319802229858, 128.878990850791)"
843,영월미디어기자박물관,강원도 영월군 한반도면 서강로 1094,"(37.2438244130247, 128.356554532732)"
844,성산패총전시관,경상남도 창원시 성산구 성산패총로 137,"(35.2079313310328, 128.67927358772)"
845,고성공룡박물관,경상남도 고성군 하이면 자란만로 618,"(34.9080985579363, 128.148650367145)"
846,안동문화의집,경상남도 김해시 삼안로 72,"(35.2356279541793, 128.917903872902)"
847,영월아프리카미술박물관,강원도 영월군 김삿갓면 영월동로 1107-1,"(37.1318780990487, 128.535347357311)"
848,영월종교미술박물관,강원도 영월군 북면 시루산길 122-2,"(37.210944664821, 128.445225568221)"
849,지리산빨지산토벌전시관,경상남도 산청군 시천면 지리산대로 536,"(35.2912351554869, 127.754241463378)"
850,지리산역사관,경상남도 하동군 화개면 화개로 1438,"(35.2896999043776, 127.64651836753)"
851,진영문화의집,경상남도 김해시 진영읍 여래로20번길 11,"(35.304500538432, 128.73275280008)"
852,진주청동기문화박물관,경상남도 진주시 대평면 호반로 1353,"(35.2243843708131, 127.961966589126)"
853,창녕 비봉리 패총전시관,경상남도 창녕군 부곡면 비봉길 7,"(35.4106565560323, 128.645260153506)"
854,영월초등교육박물관,강원도 영월군 북면 밤재로 7,"(37.2528868958733, 128.432115988095)"
855,창원역사민속관,경상남도 창원시 의창구 창이대로397번길 25,"(35.2450700015615, 128.680988957176)"
856,김홍도미술관,경기도 안산시 상록구 충장로 422,"(37.3160524801845, 126.85173607794)"
857,영월화석박물관,강원도 영월군 주천면 평창강로 139,"(37.2931155744122, 128.340816146621)"
858,영은미술관,경기도 광주시 청석로 300,"(37.4135584222623, 127.268747980005)"
859,영인문학관,서울특별시 종로구 평창30길 81,"(37.6118924682662, 126.971757889162)"
860,항일독립운동가 주기철목사기념관,경상남도 창원시 진해구 웅천동로 174,"(35.1111384921369, 128.752364596069)"
861,거제민속자료관,경상남도 거제시 연초면 대금산로 339-7,"(34.9501143570672, 128.677436038706)"
862,미리벌민속박물관,경상남도 밀양시 초동면 초동중앙로 439,"(35.4189112646464, 128.673898570638)"
863,산청산골박물관,경상남도 산청군 신안면 중촌갈전로 859,"(35.369392575156, 127.982084966077)"
864,얼음골 축음기 소리박물관,경상남도 밀양시 산내면 산내로 926-1,"(35.5981738195392, 128.935150199576)"
865,영산정사성보박물관,경상남도 밀양시 무안면 가례로 233,"(35.4899909358491, 128.585094719798)"
866,옥천사성보박물관,경상남도 고성군 개천면 연화산1로 471-9,"(35.080849102304, 128.262079221814)"
867,고성박물관,경상남도 고성군 고성읍 송학로 113번길 50,"(34.9793726805032, 128.321011925327)"
868,외도조경식물원,경상남도 거제시 일운면 외도길 17,"(34.7694722576253, 128.71139213847)"
869,일준부채박물관,경상남도 의령군 가례면 가례로 327-22,"(35.352296575943, 128.241347847392)"
870,장사도해상공원,경상남도 통영시 한산면 장사도길 95,"(34.7123084554821, 128.559957107981)"
871,장생도라지박물관,경상남도 진주시 금곡면 정자천로15번길 5,"(35.1383354910338, 128.171374844697)"
872,진주어린이박물관,경상남도 진주시 망경로 224번길 40,"(35.1811247737566, 128.07882070288)"
873,토지주택박물관,경상남도 진주시 충의로 19,"(35.1781697810343, 128.14576837039)"
874,통도사성보박물관,경상남도 양산시 하북면 통도사로 108,"(35.4754209666594, 129.056650152663)"
875,증평민속체험박물관,충청북도 증평군 증평읍 둔덕길 89,"(36.7638885986155, 127.595569426407)"
876,표충사호국박물관,경상남도 밀양시 단장면 표충로 1338,"(35.5322607166835, 128.959044154587)"
877,영일민속박물관,경상북도 포항시 북구 흥해읍 한동로 51,"(36.1108300210737, 129.347198091336)"
878,고성탈박물관,경상남도 고성군 고성읍 율대2길 23,"(34.9710486164916, 128.333805064179)"
879,영종역사관,인천광역시 중구 구읍로 63 (중산동),"(37.4890698389967, 126.577714541121)"
880,경남대학교박물관,경상남도 창원시 마산합포구 경남대학로7,"(35.184320928305, 128.555096373971)"
881,경상대학교부속박물관,경상남도 진주시 진주대로 501,"(35.1567141271262, 128.098001405271)"
882,인제대학교 박물관,경상남도 김해시 인제로 197,"(35.2528100895983, 128.900515324646)"
883,진주교육대학교박물관,경상남도 진주시 진양호로 369번길 3,"(35.1858108225369, 128.06793000041)"
884,창원대학교박물관,경상남도 창원시 의창구 창원대학로 20,"(35.2459596336655, 128.694816891338)"
885,예수병원의학박물관,전라북도 전주시 완산구 서원로 394,"(35.8148407709961, 127.136622464264)"
886,설문대여성문화센터 여성역사문화전시관,제주특별자치도 제주시 선덕로8길 12(연동),"(33.4843969559424, 126.500371293881)"
887,제주4.3평화기념관,제주특별자치도 제주시 명림로 430(봉개동),"(33.4498255893617, 126.617747685632)"
888,예술의전당 서울서예박물관,서울특별시 서초구 남부순환로 2406,"(37.4802401962069, 127.014215239186)"
889,CICA미술관,경기도 김포시 양촌읍 삼도로 196-30,"(37.6081972194567, 126.597773940521)"
890,안산산업역사박물관,경기도 안산시 단원구 동산로 268,"(37.3250627276111, 126.809955311616)"
891,제주돌문화공원,제주특별자치도 제주시 조천읍 남조로 2023,"(33.4513645690599, 126.656710998359)"
892,제주특별자치도 민속자연사박물관,제주특별자치도 제주시 삼성로 40(일도이동),"(33.5056303743354, 126.531724114172)"
893,제주세계자연유산센터 세계유산전시관,제주특별자치도 제주시 조천읍 선교로 569-36,"(33.4569198735739, 126.714752055141)"
894,제주항일기념관,제주특별자치도 제주시 조천읍 신북로 303,"(33.5410272892201, 126.640725487452)"
895,서복전시관,제주특별자치도 서귀포시 칠십리로 156-8(서귀동),"(33.2448092310988, 126.570657115757)"
896,제주 삼양동 유적,제주특별자치도 제주시 선사로2길 13(삼양일동),"(33.5235045849897, 126.587999545909)"
897,한국야구명예의전당,제주특별자치도 서귀포시 중산간서로 97-1(강정동),"(33.2605367486343, 126.498448566227)"
898,제주목 관아,제주특별자치도 제주시 관덕로 25(삼도이동),"(33.5140017079857, 126.521803855242)"
899,항몽유적지,제주특별자치도 제주시 애월읍 항파두리로 50,"(33.451770471076, 126.407434905232)"
900,건강과성박물관,제주특별자치도 서귀포시 안덕면 일주서로 1611,"(33.2548469661363, 126.346583683696)"
901,고암이응노생가기념관,충청남도 홍성군 홍북읍 이응노로 61-7,"(36.6226197209975, 126.632165689113)"
902,그시절 추억의 테마공원 선녀와나무꾼,제주특별자치도 제주시 조천읍 선교로 267,"(33.4796207866526, 126.702684967881)"
903,넥슨컴퓨터박물관,제주특별자치도 제주시 1100로 3198-8(노형동),"(33.4721199545726, 126.485799750022)"
904,메이즈뮤지움,제주특별자치도 서귀포시 표선면 번영로 2644,"(33.3991114773805, 126.784705796572)"
905,믿거나말거나박물관,제주특별자치도 서귀포시 중문관광로110번길 32(색달동),"(33.2511965704814, 126.412639076353)"
906,방림원,제주특별자치도 제주시 한경면 용금로 864,"(33.3372284167289, 126.268512900749)"
907,예술의전당 한가람디자인미술관,서울특별시 서초구 남부순환로 2406,"(37.4802401962069, 127.014215239186)"
908,생각하는 정원,제주특별자치도 제주시 한경면 녹차분재로 675,"(33.3255844945227, 126.255005128834)"
909,석부작 박물관,제주특별자치도 서귀포시 일주동로 8941(호근동),"(33.2502906728106, 126.536006813907)"
910,오설록 티 뮤지엄,제주특별자치도 서귀포시 안덕면 신화역사로 15,"(33.3059240323368, 126.289492214804)"
911,세계술박물관,제주특별자치도 서귀포시 표선면 한마음초등로 431,"(33.3539709871355, 126.817592768831)"
912,부천시립박물관,경기도 부천시 소사로 638,"(37.513640950013, 126.801745180743)"
913,베니스랜드세계오지박물관,제주특별자치도 서귀포시 성산읍 서성일로 474,"(33.4153964214942, 126.840702498409)"
914,세계자동차제주박물관,제주특별자치도 서귀포시 안덕면 중산간서로 1610,"(33.282942376127, 126.349010409791)"
915,소인국테마파크 전시관,제주특별자치도 서귀포시 안덕면 중산간서로 1878,"(33.2906452180407, 126.322194755069)"
916,아프리카박물관,제주특별자치도 서귀포시 이어도로 49(대포동),"(33.2399765531972, 126.428813675904)"
917,에코랜드,제주특별자치도 제주시 조천읍 번영로 1278-169,"(33.4553485144602, 126.668852765522)"
918,여미지식물원,제주특별자치도 서귀포시 중문관광로 93(색달동),"(33.2544458442202, 126.414495944764)"
919,이랜드뮤지엄,제주특별자치도 제주시 한림읍 한림해안로 530,"(33.4357631895634, 126.274436022756)"
920,일출랜드 식물원,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,"(33.3849993747039, 126.839859897606)"
921,예술의전당 한가람미술관,서울특별시 서초구 남부순환로 2406,"(37.4802401962069, 127.014215239186)"
922,제주테디베어뮤지엄,제주특별자치도 서귀포시 중문관광로110번길 31(색달동),"(33.2503032288029, 126.412158843979)"
923,고은사진미술관,부산광역시 해운대구 해운대로 452번길 16(우동),"(35.1632881234695, 129.14121065717)"
924,제주 허브동산,제주특별자치도 서귀포시 표선면 돈오름로 170,"(33.3291241627515, 126.814726131985)"
925,제주공룡랜드,제주특별자치도 제주시 애월읍 광령평화2길 1,"(33.4427760245733, 126.432360687436)"
926,제주미니랜드 세계미니어처박물관,제주특별자치도 제주시 조천읍 비자림로 606,"(33.4342518991442, 126.67491334424)"
927,제주아이스뮤지엄,제주특별자치도 제주시 은수길 69(연동),"(33.4706512530824, 126.488216892137)"
928,제주옹기박물관,제주특별자치도 서귀포시 대정읍 무영로254번길 3-1,"(33.28278267636, 126.223299335732)"
929,제주커피박물관바움,제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17,"(33.4398748219932, 126.899211878809)"
930,제주평화박물관,제주특별자치도 제주시 한경면 청수서5길 63,"(33.3058185911377, 126.249548049838)"
931,예아리박물관,경기도 용인시 처인구 백암면 원설로270번길 25,"(37.1413238859047, 127.364261179713)"
932,제주해양과학관(아쿠아플라넷 제주),제주특별자치도 서귀포시 성산읍 섭지코지로 95,"(33.4329768585971, 126.927795526895)"
933,제주해양동물박물관,제주특별자치도 서귀포시 성산읍 서성일로 689-21,"(33.4294862344343, 126.855127407133)"
934,부천자연생태박물관,경기도 부천시 길주로 660,"(37.505128682994, 126.815687355854)"
935,초콜릿박물관,제주특별자치도 서귀포시 대정읍 일주서로3000번길 144,"(33.257052827111, 126.229932868924)"
936,카멜리아힐,제주특별자치도 서귀포시 안덕면 병악로 166,"(33.290140185764, 126.368365225196)"
937,테디베어사파리테지움,제주특별자치도 제주시 애월읍 평화로 2157-1,"(33.4124941523606, 126.393361528187)"
938,토이파크,제주특별자치도 서귀포시 안덕면 동광로 267-7,"(33.3189595732506, 126.345362982708)"
939,피규어 뮤지엄,제주특별자치도 서귀포시 안덕면 한창로 243,"(33.2819037940349, 126.355356862327)"
940,한울랜드뮤지엄,제주특별자치도 제주시 구좌읍 동백로 458,"(33.4971242177843, 126.75045426595)"
941,한림공원,제주특별자치도 제주시 한림읍 한림로 300,"(33.3902248567191, 126.239691183153)"
942,예천박물관,경상북도 예천군 감천면 복골길 150,"(36.7001576961311, 128.51423108942)"
943,휴애리,제주특별자치도 서귀포시 남원읍 신례동로 256,"(33.3085347525753, 126.634380832055)"
944,SOS박물관,제주특별자치도 서귀포시 월드컵로 31(법환동),"(33.247067456689, 126.507362630603)"
945,부천로보파크전시관,경기도 부천시 평천로 655  401동 1~3층,"(37.5176099577068, 126.764051223644)"
946,닥종이 인형 전시관(휴관),제주특별자치도 서귀포시 월드컵로 33(법환동),"(33.2462193733057, 126.509275340644)"
947,신영제주영화박물관(휴관),제주특별자치도 서귀포시 남원읍 태위로 536,"(33.2751599322089, 126.7082084244)"
948,제주화석박물관,제주특별자치도 서귀포시 표선면 하천로 11,"(33.3437439987178, 126.84332069767)"
949,퍼피월드(휴관),제주특별자치도 제주시 애월읍 평화로 2157,"(33.4131403942123, 126.392785528715)"
950,타임파크(휴관),제주특별자치도 제주시 한경면 녹차분재로 639-7,
951,탐라신화공원(휴관),제주특별자치도 제주시 조천읍 선교로 474,"(33.4630261035336, 126.709208646912)"
952,한광미술관,부산광역시 중구 중앙대로 130,"(35.1089871864854, 129.037423228355)"
953,국립현대미술관(과천),경기도 과천시 광명로 313(막계동),"(37.4310034306829, 127.019929893981)"
954,국립현대미술관(서울),서울특별시 종로구 삼청로 30(소격동),"(37.5786280284849, 126.980087994867)"
955,국립현대미술관(덕수궁),서울특별시 중구 세종대로 99(정동),"(37.5660868250943, 126.973725785222)"
956,1004섬수석미술관,전라남도 신안군 자은면 자은서부2길 508-68,"(34.8800924986939, 125.996874398102)"
957,국립현대미술관 미술품수장센터(청주),충청북도 청주시 청원구 상당로 314(내덕동),"(36.6561955411291, 127.492382358889)"
958,옛길박물관,경상북도 문경시 문경읍 새재로 944,"(36.7631374876315, 128.076413683774)"
959,남서울미술관,서울특별시 관악구 남부순환로 2076(남현동),"(37.4760535374985, 126.979465861688)"
960,서울시립미술관,서울특별시 중구 덕수궁길 61(서소문동 37),"(37.5641060692766, 126.973699316136)"
961,종로구립 박노수미술관,서울특별시 종로구 옥인1길 34,"(37.5813191962491, 126.966818545949)"
962,옛터민속박물관,대전광역시 동구 산내로 321-35,"(36.2151049415157, 127.440844260968)"
963,JCC아트센터,서울특별시 종로구 창경궁로35길 29,"(37.5871831839413, 127.001885702262)"
964,OCI미술관,서울특별시 종로구 우정국로 45-14,"(37.5732395069024, 126.982128279816)"
965,오랜미래신화미술관,강원도 원주시 문막읍 취병로 711,"(37.3500834247527, 127.769748542473)"
966,오산시립미술관,경기도 오산시 현충로 100,"(37.1602217465471, 127.077081379966)"
967,천사상미술관,,
968,디뮤지엄,서울특별시 용산구 독서당로29길 5-6,"(37.5373494109586, 127.01157212046)"
969,옥진각,경상북도 안동시 도산면 도산서원길 154,"(36.7278936597908, 128.840353646824)"
970,지적박물관,충청북도 제천시 금성면 양월로 34,"(37.0761065234522, 128.197684147036)"
971,세종문화회관 미술관,서울특별시 종로구 세종대로 175,"(37.5718478584908, 126.976168275947)"
972,온양민속박물관,충청남도 아산시 충무로 123,"(36.7932305573262, 127.007910288733)"
973,아라리오뮤지엄 인 스페이스,서울특별시 종로구 율곡로 83,"(37.5777621971432, 126.988357552948)"
974,왈종미술관,제주특별자치도 서귀포시 칠십리로214번길 30,"(33.2453021238586, 126.573662921085)"
975,아트센터나비미술관,서울특별시 종로구 종로 26(서린동),"(37.5696912777696, 126.980303746598)"
976,왈츠와 닥터만 커피박물관,경기도 남양주시 조안면 북한강로 856-37,"(37.5919663107173, 127.3384565303)"
977,왕궁리유적전시관,전라북도 익산시 왕궁면 궁성로 666,"(35.9715597763817, 127.055809647236)"
978,저녁노을미술관,전라남도 신안군 압해읍 수락길 350,
979,왕인박사기념관,전라남도 영암군 군서면 왕인로 440,"(34.7565303792414, 126.629121078815)"
980,외솔기념관,울산광역시 중구 병영12길 15,"(35.5747558283198, 129.347467905943)"
981,외암민속관,충청남도 아산시 송악면 외암민속길5,"(36.7303263580835, 127.013771167651)"
982,외할머니의 부엌,경기도 김포시 대곶면 덕포진로103번길 95-7,"(37.6499757210276, 126.538977360249)"
983,한원미술관,서울특별시 서초구 남부순환로 2423(서초동),"(37.4817811288984, 127.015435697895)"
984,용인대학교박물관,경기도 용인시 처인구 용인대학로 134,"(37.2278788825761, 127.170724286597)"
985,용인문화유적전시관,경기도 용인시 기흥구 동백3로 79,"(37.2738967739508, 127.157125251606)"
986,용주사 효행박물관,경기도 화성시 용주로 136,"(37.211779314064, 127.005614876425)"
987,숙명여자대학교 문신미술관(휴관),서울특별시 용산구 청파로 47길 100,"(37.5454740835781, 126.965074376341)"
988,우리삶문화옥당박물관,전라남도 영광군 백수읍 대신길3길 3,"(35.3606887849222, 126.402658655971)"
989,조희룡미술관,전라남도 신안군 임자면 대광해수욕장길 177,"(35.1025982343563, 126.072787879322)"
990,DOT미술관,부산광역시 금정구 금샘로35,"(35.2288808295933, 129.076772655511)"
991,우민아트센터,"충청북도 청주시 상당구 사북로 164(북문로3가, 대우타워아파트.우민타워)","(36.6445325585607, 127.4891185211)"
992,경성대학교 미술관,부산광역시 남구 수영로 309(대연동),"(35.1384873078988, 129.10010311307)"
993,동아대학교 석당미술관,부산광역시 서구 구덕로225(부민동 2가),"(35.1037409887179, 129.019414580951)"
994,대구문화예술회관 미술관,대구광역시 달서구 공원순환로201,"(35.8447383632457, 128.558076367295)"
995,우석헌자연사박물관,경기도 남양주시 진접읍 금강로 1095,"(37.6980320052266, 127.160818819056)"
996,인천광역시 송암미술관,인천광역시 미추홀구 비류대로 55번길 68,"(37.4344163087041, 126.642218405057)"
997,인천아트플랫폼,인천광역시 중구 제물량로218번길 3,"(37.4727827279708, 126.620594585262)"
998,더리미미술관,인천광역시 강화군 선원면 선원사지로51번길 14,"(37.723754989038, 126.508426074482)"
999,전원미술관,인천광역시 강화군 송해면 강화대로766번길 27,"(37.7666520644633, 126.458443899135)"
1000,광주시립미술관,광주광역시 북구 하서로 52,"(35.1832330525449, 126.88573575516)"
1001,시화문화마을 금봉미술관,광주광역시 북구 각화대로 91(각화동),"(35.179564291666, 126.940408154411)"
1002,우양미술관,경상북도 경주시 보문로 484-7,"(35.8399132683983, 129.285947654449)"
1003,진천종박물관,충청북도 진천군 진천읍 백곡로 1504-12,"(36.8700289221235, 127.413174885161)"
1004,운강이강년기념관,경상북도 문경시 가은읍 대야로 1683,"(36.6722817538557, 127.995528171736)"
1005,울산박물관,울산광역시 남구 두왕로 277,"(35.5271360708747, 129.30869249834)"
1006,울산옹기박물관,울산광역시 울주군 온양읍 외고산3길 36,"(35.435036411931, 129.279531338321)"
1007,울주민속박물관,울산광역시 울주군 온양읍 외고산 1길 4-19,"(35.4364157314881, 129.280950808962)"
1008,남철미술관(휴관),대전광역시 서구 갈마로 173-1,"(36.3389718762305, 127.375967646279)"
1009,여진불교미술관(휴관),대전광역시 유성구 엑스포로 624,"(36.4107703230727, 127.406115521947)"
1010,경기도미술관,경기도 안산시 단원구 동산로 268(초지동),"(37.3250627276111, 126.809955311616)"
1011,고양아람누리 아람미술관,경기도 고양시 일산동구 중앙로 1286(마두동),"(37.6614856048971, 126.774458292187)"
1012,단원미술관,경기도 안산시 상록구 충장로 422(성포동),"(37.3160524801845, 126.85173607794)"
1013,울진봉평신라비전시관,경상북도 울진군 죽변면 봉화길 15,"(37.0437014393731, 129.409342546266)"
1014,성남아트센터 성남큐브미술관,경기도 성남시 분당구 성남대로 808(야탑동),"(37.4029565748635, 127.130559855569)"
1015,수원시립아이파크미술관,경기도 수원시 팔달구 정조로 833(신풍동 238-1),"(37.2827050261475, 127.015825140428)"
1016,웅천도요지전시관,경상남도 창원시 진해구 두동도요로 198(두동),"(35.127390402816, 128.815599488367)"
1017,여주세계생활도자관,경기도 여주시 신륵사길 7(천송동),"(37.3001450398298, 127.654546165884)"
1018,원주허브팜식물박물관,강원도 원주시 마장2길33,"(37.3080466707666, 127.924915752079)"
1019,C Art Museum,경기도 양평군 양동면 다락근이길 57-13,"(37.3948876204978, 127.737334820597)"
1020,월산미술관,강원도 동해시 삼화로 520,"(37.4639368493248, 129.021333415767)"
1021,구하우스미술관,경기도 양평군 서종면 무내미길 49-12,"(37.6030515683532, 127.351144424629)"
1022,유관순열사기념관,충청남도 천안시 동남구 병천면 유관순길 38,"(36.76009016045, 127.308367500466)"
1023,유교문화박물관,경상북도 안동시 도산면 퇴계로 1997,"(36.7017881575214, 128.811072979424)"
1024,미누현대미술관,"경기도 성남시 수정구 공원로 360(신흥동, 두산아파트)","(37.4455810532601, 127.14937528924)"
1025,미메시스 아트 뮤지엄,경기도 파주시 문발로 253,"(37.7166492274542, 126.689097160136)"
1026,유금와당박물관,서울특별시 종로구 창의문로 11가길 4,"(37.5937200276241, 126.962657792099)"
1027,유리섬미술관,경기도 안산시 단원구 부흥로254,"(37.2197545826726, 126.602419117388)"
1028,유리지공예관,서울특별시 서초구 중앙로 555,"(37.457757841871, 127.01235419179)"
1029,설미재 미술관,경기도 가평군 설악면 유명로 1454-38,"(37.6608846801979, 127.482238004715)"
1030,유민미술관,제주특별자치도 서귀포시 성산읍 섭지코지로 107,"(33.4260423785235, 126.926442688389)"
1031,유엔평화기념관,부산광역시 남구 홍곡로320번길 106,"(35.1247524714423, 129.093256879368)"
1032,어우재미술관,경기도 여주시 점동면 어우실길 261,"(37.1467526852784, 127.675606908249)"
1033,윤봉길의사기념관,충청남도 예산군 덕산면 덕산온천로 183-5,"(36.6865371516116, 126.651381028911)"
1034,이영미술관,경기도 용인시 기흥구 흥덕4로 63,"(37.2773062759168, 127.090111458455)"
1035,정문규미술관,경기도 안산시 단원구 대부황금로 153-9 (선감동),"(37.2053210795585, 126.644262610831)"
1036,철박물관,충청북도 음성군 감곡면 영산로 360,"(37.0911610065283, 127.649751503676)"
1037,포마 자동차디자인미술관,경기도 고양시 덕양구 향뫼로 91,"(37.591818625339, 126.896464180467)"
1038,은평역사한옥박물관,서울특별시 은평구 연서로50길 8,"(37.6403336262874, 126.938008171987)"
1039,해움미술관,경기도 수원시 팔달구 매산로133,"(37.2722582047293, 127.01499639739)"
1040,목암미술관(휴관),경기도 고양시 덕양구 호국로 1963,"(37.7183581791622, 126.921644998779)"
1041,DIMA M.O.A(Museum Of Art),경기도 안성시 삼죽면 동아예대길 47,"(37.06236122856, 127.353294629592)"
1042,KUMA 계원예술대학교 미술관,경기도 의왕시 계원대학로 66(내손동),"(37.3794706508554, 126.981821523784)"
1043,국제대학해강도자미술관,경기도 이천시 신둔면 경충대로3150번길 44,"(37.3091462616295, 127.405610660025)"
1044,신구대학교식물원 갤러리 우촌,경기도 성남시 수정구 적푸리로 9(상적동),"(37.4337294545131, 127.081478435268)"
1045,은해사성보박물관,경상북도 영천시 청통면 청통로 951,
1046,내설악예술인촌 공공미술관,강원도 인제군 북면 예술인촌길66-12,"(38.1454820929307, 128.253444653537)"
1047,양구군립 박수근미술관,강원도 양구군 양구읍 박수근로 265-15,"(38.0961751137205, 127.981615832024)"
1048,KT&G 상상마당 춘천 아트갤러리,강원도 춘천시 스포츠타운길 399번길 25,"(37.873615741289, 127.702131167296)"
1049,음성군 향토민속자료전시관,충청북도 음성군 음성읍 설성공원길 10-7,"(36.9312965468851, 127.69161105652)"
1050,권진규미술관(휴관),강원도 춘천시 동면 금옥길 228,"(37.9200557312247, 127.805255616848)"
1051,내설악 백공미술관,강원도 인제군 북면 황태길 245,"(38.2133793558822, 128.362243410506)"
1052,뮤지엄 산(청조갤러리),강원도 원주시 지정면 오크밸리2길 260,"(37.4153325753682, 127.823409104346)"
1053,바우지움 조각 미술관,강원도 고성군 토성면 원암온천3길 37,"(38.2123919039839, 128.515187903617)"
1054,의림지 역사박물관,충청북도 제천시 의림대로47길 7,"(37.1761298119252, 128.209515555906)"
1055,의병박물관,경상남도 의령군 의령읍 충익로 1-25,"(35.3146876888342, 128.259429804243)"
1056,일현미술관,강원도 양양군 손양면 선사유적로 359,"(38.0605563598567, 128.678956081699)"
1057,의성조문국박물관,경상북도 의성군 금성면 초전1길 83,"(36.2766861968817, 128.669357695058)"
1058,의재미술관,광주광역시 동구 증심사길 155(운림동),"(35.129370589052, 126.967391473265)"
1059,이강하 미술관,광주광역시 남구 3·1만세운동길 6,"(35.1369072609304, 126.915664600687)"
1060,청주시립미술관 분관(대청호미술관),충청북도 청주시 상당구 문의면 대청호반로 721(문의문화재단지 내),"(36.5071130719524, 127.493719514717)"
1061,이상원미술관,강원도 춘천시 사북면 화악지암길 99,"(37.9682829488842, 127.578420487125)"
1062,스페이스몸 미술관,충청북도 청주시 흥덕구 풍년로 162 (1전시장) 청주시 흥덕구 서부로 1205번길 183 (2전시장),
1063,신미술관,충청북도 청주시 서원구 호국로 97번길 30,"(36.6378271827144, 127.475721325531)"
1064,이응노미술관,대전광역시 서구 둔산대로 157,"(36.3668682288341, 127.387018875449)"
1065,운보미술관,충청북도 청주시 청원구 내수읍 형동2길 92-41,"(36.6919325558957, 127.565062714312)"
1066,이중섭미술관,제주특별자치도 서귀포시 이중섭로 27-3,"(33.2458616256484, 126.564874573921)"
1067,이천시립박물관,경기도 이천시 경충대로2697번길 172,"(37.2748913366461, 127.42731474345)"
1068,사립임립미술관,충청남도 공주시 계룡면 봉곡길77-13,"(36.3964566871524, 127.140591156476)"
1069,선화기독교미술관,충청남도 논산시 벌곡면 황룡재로 324,"(36.2077067762826, 127.238288856569)"
1070,이천시립월전미술관,경기도 이천시 경충대로2709번길 185,"(37.2801665635928, 127.424047151946)"
